time,value,n
2007-01-07,25,1
2007-01-14,39,1
2007-01-21,54,1
2007-01-28,35,1
2007-02-04,5,1
2007-02-11,30,1
2007-02-18,26,1
2007-02-25,38,1
2007-03-04,34,1
2007-03-11,61,1
2007-03-18,61,1
2007-03-25,50.5,2
2007-04-01,71,2
2007-04-08,58,2
2007-04-15,55,2
2007-04-22,54.5,2
2007-04-29,45,2
2007-05-06,57,2
2007-05-13,39.5,2
2007-05-20,61,2
2007-05-27,63,2
2007-06-03,62,2
2007-06-10,67.33333333333333,3
2007-06-17,52.666666666666664,3
2007-06-24,73,3
2007-07-01,42.666666666666664,3
2007-07-08,56,3
2007-07-15,82.33333333333333,3
2007-07-22,50.333333333333336,3
2007-07-29,62.333333333333336,3
2007-08-05,59.666666666666664,3
2007-08-12,52.666666666666664,3
2007-08-19,70,3
2007-08-26,34.5,4
2007-09-02,43.75,4
2007-09-09,25.25,4
2007-09-16,23.25,4
2007-09-23,27.75,4
2007-09-30,32.75,4
2007-10-07,35.25,4
2007-10-14,37.75,4
2007-10-21,59.5,4
2007-10-28,24.75,4
2007-11-04,32,4
2007-11-11,36.6,5
2007-11-18,37.2,5
2007-11-25,41,5
2007-12-02,30.8,5
2007-12-09,19.4,5
2007-12-16,24.6,5
2007-12-23,34.2,5
2007-12-30,41.2,5
2008-01-06,33.6,5
2008-01-13,40.2,5
2008-01-20,29.2,5
2008-01-27,36.833333333333336,6
2008-02-03,50,6
2008-02-10,44.166666666666664,6
2008-02-17,41,6
2008-02-24,50.333333333333336,6
2008-03-02,67.66666666666667,6
2008-03-09,39.666666666666664,6
2008-03-16,48.833333333333336,6
2008-03-23,47.833333333333336,6
2008-03-30,44.5,6
2008-04-06,57,6
2008-04-13,69.85714285714286,7
2008-04-20,71,7
2008-04-27,65.42857142857143,7
2008-05-04,74.14285714285714,7
2008-05-11,70.14285714285714,7
2008-05-18,59.714285714285715,7
2008-05-25,56.57142857142857,7
2008-06-01,58.57142857142857,7
2008-06-08,35.285714285714285,7
2008-06-15,60.142857142857146,7
2008-06-22,55.285714285714285,7
2008-06-29,55.375,8
2008-07-06,59.875,8
2008-07-13,55.625,8
2008-07-20,74.875,8
2008-07-27,53.875,8
2008-08-03,56.75,8
2008-08-10,37.125,8
2008-08-17,46,8
2008-08-24,44.5,8
2008-08-31,36,8
2008-09-07,38.75,8
2008-09-14,48.666666666666664,9
2008-09-21,35.77777777777778,9
2008-09-28,39.22222222222222,9
2008-10-05,43.888888888888886,9
2008-10-12,39.77777777777778,9
2008-10-19,42,9
2008-10-26,34,9
2008-11-02,41.55555555555556,9
2008-11-09,38.44444444444444,9
2008-11-16,58.22222222222222,9
2008-11-23,32.888888888888886,9
2008-11-30,31.3,10
2008-12-07,30.8,10
2008-12-14,37.7,10
2008-12-21,34.2,10
2008-12-28,44.6,10
2009-01-04,37.2,10
2009-01-11,32.4,10
2009-01-18,26.1,10
2009-01-25,31.3,10
2009-02-01,42.4,10
2009-02-08,31.2,10
2009-02-15,31.09090909090909,11
2009-02-22,44.72727272727273,11
2009-03-01,47.36363636363637,11
2009-03-08,31.636363636363637,11
2009-03-15,40.18181818181818,11
2009-03-22,43.36363636363637,11
2009-03-29,50.27272727272727,11
2009-04-05,61.18181818181818,11
2009-04-12,56.45454545454545,11
2009-04-19,46.18181818181818,11
2009-04-26,45.27272727272727,11
2009-05-03,43.166666666666664,12
2009-05-10,51.416666666666664,12
2009-05-17,53.833333333333336,12
2009-05-24,54,12
2009-05-31,34.5,12
2009-06-07,37.166666666666664,12
2009-06-14,34.833333333333336,12
2009-06-21,35.583333333333336,12
2009-06-28,39.25,12
2009-07-05,50.166666666666664,12
2009-07-12,43.833333333333336,12
2009-07-19,60.07692307692308,13
2009-07-26,47.61538461538461,13
2009-08-02,46.38461538461539,13
2009-08-09,39.53846153846154,13
2009-08-16,46.23076923076923,13
2009-08-23,52.84615384615385,13
2009-08-30,51.84615384615385,13
2009-09-06,38.15384615384615,13
