time,value,n
2006-01-01,43.57142857142856,133
2006-02-01,20.759398496240618,266
2006-03-01,31.436090225563888,266
2006-04-01,40.00751879699244,266
2006-05-01,33.69172932330826,266
2006-06-01,25.3609022556391,266
2006-07-01,31.47744360902255,266
2006-08-01,24.748120300751882,266
2006-09-01,32.390977443609025,266
2006-10-01,48.60526315789474,266
2006-11-01,27.830827067669173,266
2006-12-01,23.421052631578952,266
2007-01-01,49.181818181818166,275
2007-02-01,39.10211267605632,284
2007-03-01,41.60000000000002,285
2007-04-01,40.60489510489512,286
2007-05-01,49.24738675958187,287
2007-06-01,34.9236111111111,288
2007-07-01,30.65397923875433,289
2007-08-01,51.46206896551724,290
2007-09-01,53.22680412371133,291
2007-10-01,48.79794520547945,292
2007-11-01,36.42320819112628,293
2007-12-01,40.58503401360547,294
2008-01-01,60.32312925170068,294
2008-02-01,60.074829931972786,294
2008-03-01,52.29591836734693,294
2008-04-01,42.789115646258516,294
2008-05-01,52.36734693877551,294
2008-06-01,48.833333333333314,294
2008-07-01,62.40136054421766,294
2008-08-01,53.44217687074829,294
2008-09-01,59.119047619047635,294
2008-10-01,32.72789115646256,294
2008-11-01,44.35714285714285,294
2008-12-01,32.795918367346935,294
2009-01-01,40.96938775510206,294
2009-02-01,52.421768707482975,294
2009-03-01,41.707482993197296,294
2009-04-01,39.265306122448976,294
2009-05-01,55.904761904761905,294
2009-06-01,57.425170068027214,294
2009-07-01,63.31972789115646,294
2009-08-01,71.70408163265309,294
2009-09-01,50.44897959183673,294
2009-10-01,48.884353741496604,294
2009-11-01,44.5986394557823,294
2009-12-01,39.51700680272107,294
2010-01-01,73.81292517006807,294
2010-02-01,60.25170068027211,294
2010-03-01,61.46598639455781,294
2010-04-01,51.31972789115647,294
2010-05-01,57.69387755102041,294
2010-06-01,52.42517006802722,294
2010-07-01,69.67006802721089,294
2010-08-01,58.146258503401334,294
2010-09-01,52.48639455782312,294
2010-10-01,49.5952380952381,294
2010-11-01,43.53741496598641,294
2010-12-01,54.07823129251699,294
2011-01-01,68.61564625850338,294
2011-02-01,62.18707482993197,294
2011-03-01,66.1360544217687,294
2011-04-01,58.31292517006803,294
2011-05-01,62.163265306122476,294
2011-06-01,61.48639455782314,294
2011-07-01,71.44897959183676,294
2011-08-01,87.25170068027211,294
2011-09-01,81.79591836734696,294
2011-10-01,75.58163265306123,294
2011-11-01,74.77551020408164,294
2011-12-01,70.93537414965986,294
2012-01-01,84.17006802721089,294
2012-02-01,70.39795918367346,294
2012-03-01,78.70408163265304,294
2012-04-01,49.7278911564626,294
2012-05-01,57.857142857142854,294
2012-06-01,58.272108843537424,294
2012-07-01,84.72448979591837,294
2012-08-01,59.523809523809526,294
2012-09-01,62.00680272108845,294
2012-10-01,54.39115646258504,294
2012-11-01,47.554421768707506,294
2012-12-01,42.63265306122447,294
2013-01-01,62.605442176870774,294
2013-02-01,56.06802721088435,294
2013-03-01,60.142857142857146,294
2013-04-01,47.05442176870747,294
2013-05-01,60.60204081632653,294
2013-06-01,56.75170068027211,294
2013-07-01,65.92857142857143,294
2013-08-01,65.843537414966,294
2013-09-01,55.969387755102055,294
2013-10-01,44.64625850340135,294
2013-11-01,51.71088435374148,294
2013-12-01,46.4761904761905,294
2014-01-01,74.76190476190473,294
2014-02-01,58.75170068027212,294
2014-03-01,69.61564625850338,294
2014-04-01,56.54421768707483,294
2014-05-01,52.51360544217687,294
2014-06-01,53.802721088435355,294
2014-07-01,70.02380952380955,294
2014-08-01,65.04081632653062,294
2014-09-01,59.84013605442177,294
2014-10-01,49.25510204081633,294
2014-11-01,46.84353741496601,294
2014-12-01,52.0034013605442,294
2015-01-01,72.3061224489796,294
2015-02-01,64.07142857142857,294
2015-03-01,49.874149659863946,294
2015-04-01,44.74489795918367,294
2015-05-01,53.554421768707485,294
2015-06-01,55.12244897959182,294
2015-07-01,55.82312925170068,294
2015-08-01,64.95918367346937,294
2015-09-01,50.734693877550995,294
2015-10-01,47.721088435374185,294
2015-11-01,41.80612244897959,294
2015-12-01,42.976190476190474,294
2016-01-01,51.52721088435376,294
2016-02-01,55.1326530612245,294
2016-03-01,51.56802721088436,294
2016-04-01,41.04081632653061,294
2016-05-01,46.64625850340135,294
2016-06-01,42.44557823129251,294
2016-07-01,58.057823129251716,294
2016-08-01,49.07142857142859,294
2016-09-01,50.289115646258495,294
2016-10-01,37.088435374149626,294
2016-11-01,39.1190476190476,294
2016-12-01,39.47619047619049,294
2017-01-01,54.333333333333336,294
2017-02-01,52.265306122448976,294
2017-03-01,45.96598639455784,294
2017-04-01,50.51020408163263,294
2017-05-01,44.59863945578233,294
2017-06-01,54.64285714285715,294
2017-07-01,56.37755102040814,294
2017-08-01,59.74829931972789,294
2017-09-01,48.87414965986393,294
2017-10-01,43.734693877551,294
2017-11-01,42.88095238095237,294
2017-12-01,38.17346938775511,294
2018-01-01,66.11224489795919,294
2018-02-01,55.561224489795904,294
2018-03-01,50.46258503401363,294
2018-04-01,57.078231292516996,294
2018-05-01,53.45578231292518,294
2018-06-01,52.04421768707483,294
2018-07-01,67.81292517006801,294
2018-08-01,50.901360544217674,294
2018-09-01,51.455782312925166,294
2018-10-01,51.982993197278915,294
2018-11-01,45.31292517006804,294
2018-12-01,39.31292517006802,294
2019-01-01,56.380952380952365,294
2019-02-01,53.918367346938766,294
2019-03-01,52.5952380952381,294
2019-04-01,48.149659863945594,294
2019-05-01,55.86054421768708,294
2019-06-01,53.670068027210874,294
2019-07-01,52.789115646258495,294
2019-08-01,40.57142857142857,294
2019-09-01,50.35374149659863,294
2019-10-01,40.9965986394558,294
2019-11-01,44.374149659863924,294
2019-12-01,41.0748299319728,294
2020-01-01,50.71768707482996,294
2020-02-01,46.22108843537417,294
2020-03-01,15.08843537414966,294
2020-04-01,4.462585034013604,294
2020-05-01,7.496598639455782,294
2020-06-01,12.112244897959181,294
2020-07-01,14.482993197278905,294
2020-08-01,10.13265306122448,294
2020-09-01,8.139455782312918,294
2020-10-01,6.023809523809524,294
2020-11-01,4.9693877551020424,294
2020-12-01,7.87755102040816,294
2021-01-01,6.448979591836734,294
2021-02-01,4.503401360544218,294
2021-03-01,7.795918367346942,294
2021-04-01,6.3605442176870755,294
2021-05-01,17.942176870748312,294
2021-06-01,30.95918367346941,294
2021-07-01,35.93877551020406,294
2021-08-01,29.13405797101449,276
2021-09-01,22.823308270676684,266
2021-10-01,31.632812500000007,256
2021-11-01,18.45495495495496,222
2021-12-01,22.163265306122447,196
2022-01-01,32.12637362637361,182
2022-02-01,43.611842105263136,152
2022-03-01,51.85245901639344,122
2022-04-01,51.84146341463415,82
2022-05-01,64.31481481481482,54
2022-06-01,57,36
2022-07-01,45.65384615384615,26
2022-08-01,38.8125,16
