time,value,n
2006-01-01,51.23157894736842,95
2006-02-01,56.06315789473684,190
2006-03-01,87.29473684210524,190
2006-04-01,82.97368421052633,190
2006-05-01,57.863157894736844,190
2006-06-01,49.78421052631579,190
2006-07-01,40.25263157894737,190
2006-08-01,50.094736842105256,190
2006-09-01,46.83684210526313,190
2006-10-01,43.65263157894735,190
2006-11-01,53.87894736842106,190
2006-12-01,55.54210526315789,190
2007-01-01,48.3065326633166,199
2007-02-01,60.45673076923078,208
2007-03-01,69.17224880382777,209
2007-04-01,77.68095238095238,210
2007-05-01,66.04739336492892,211
2007-06-01,54.53773584905661,212
2007-07-01,59.92018779342724,213
2007-08-01,52.13084112149533,214
2007-09-01,43.13488372093023,215
2007-10-01,52.287037037037,216
2007-11-01,50.45161290322584,217
2007-12-01,54.0183486238532,218
2008-01-01,42.00000000000001,218
2008-02-01,47.95871559633027,218
2008-03-01,69.83944954128441,218
2008-04-01,58.39449541284403,218
2008-05-01,53.24311926605506,218
2008-06-01,35.67431192660549,218
2008-07-01,43.61926605504589,218
2008-08-01,49.01834862385319,218
2008-09-01,36.967889908256886,218
2008-10-01,34.77064220183485,218
2008-11-01,49.50458715596332,218
2008-12-01,47.87614678899084,218
2009-01-01,49.82568807339451,218
2009-02-01,55.25688073394496,218
2009-03-01,60.600917431192684,218
2009-04-01,69.68807339449546,218
2009-05-01,55.86238532110094,218
2009-06-01,45.87155963302753,218
2009-07-01,35.922018348623844,218
2009-08-01,47.21559633027523,218
2009-09-01,42.123853211009155,218
2009-10-01,39.72477064220179,218
2009-11-01,51.87614678899084,218
2009-12-01,40.00000000000003,218
2010-01-01,39.30275229357798,218
2010-02-01,43.3761467889908,218
2010-03-01,51.20183486238532,218
2010-04-01,42.70183486238531,218
2010-05-01,41.47247706422016,218
2010-06-01,37.18807339449541,218
2010-07-01,42.46330275229358,218
2010-08-01,31.922018348623833,218
2010-09-01,30.74770642201834,218
2010-10-01,36.30275229357796,218
2010-11-01,40.279816513761496,218
2010-12-01,40.30275229357797,218
2011-01-01,40.87614678899082,218
2011-02-01,43.440366972477065,218
2011-03-01,40.94954128440367,218
2011-04-01,58.041284403669735,218
2011-05-01,39.69724770642203,218
2011-06-01,37.09633027522938,218
2011-07-01,29.165137614678883,218
2011-08-01,37.56422018348625,218
2011-09-01,44.11926605504588,218
2011-10-01,41.10550458715595,218
2011-11-01,42.5045871559633,218
2011-12-01,44.93119266055049,218
2012-01-01,40.206422018348604,218
2012-02-01,36.82110091743117,218
2012-03-01,47.779816513761475,218
2012-04-01,57.81192660550459,218
2012-05-01,37.72018348623855,218
2012-06-01,36.62385321100919,218
2012-07-01,35.50000000000004,218
2012-08-01,30.935779816513758,218
2012-09-01,43.123853211009155,218
2012-10-01,35.26605504587156,218
2012-11-01,42.92660550458716,218
2012-12-01,53.330275229357795,218
2013-01-01,38.42201834862386,218
2013-02-01,41.22018348623852,218
2013-03-01,48.77064220183488,218
2013-04-01,38.52752293577985,218
2013-05-01,37.678899082568826,218
2013-06-01,34.13302752293577,218
2013-07-01,34.788990825688074,218
2013-08-01,42.42660550458717,218
2013-09-01,34.729357798165154,218
2013-10-01,39.10091743119266,218
2013-11-01,42.422018348623844,218
2013-12-01,54.4954128440367,218
2014-01-01,37.05045871559629,218
2014-02-01,32.28899082568807,218
2014-03-01,42.036697247706414,218
2014-04-01,46.39449541284403,218
2014-05-01,36.66055045871559,218
2014-06-01,36.07798165137614,218
2014-07-01,40.93577981651376,218
2014-08-01,38.80275229357799,218
2014-09-01,35.637614678899084,218
2014-10-01,35.009174311926586,218
2014-11-01,45.97706422018348,218
2014-12-01,51.38532110091742,218
2015-01-01,39.94036697247708,218
2015-02-01,42.009174311926586,218
2015-03-01,57.114678899082584,218
2015-04-01,55.83486238532111,218
2015-05-01,37.18348623853211,218
2015-06-01,31.706422018348654,218
2015-07-01,37.995412844036686,218
2015-08-01,34.80733944954128,218
2015-09-01,39.88990825688071,218
2015-10-01,43.94495412844035,218
2015-11-01,46.119266055045856,218
2015-12-01,53.65596330275232,218
2016-01-01,38.03211009174312,218
2016-02-01,40.50458715596333,218
2016-03-01,49.19724770642201,218
2016-04-01,38.35321100917431,218
2016-05-01,36.76146788990825,218
2016-06-01,33.92201834862387,218
2016-07-01,37.30733944954125,218
2016-08-01,36.022935779816486,218
2016-09-01,39.58715596330274,218
2016-10-01,39.19266055045869,218
2016-11-01,50.1605504587156,218
2016-12-01,63.14678899082569,218
2017-01-01,43.4862385321101,218
2017-02-01,38.8899082568807,218
2017-03-01,44.344036697247695,218
2017-04-01,63.522935779816535,218
2017-05-01,45.85321100917433,218
2017-06-01,41.733944954128425,218
2017-07-01,47.600917431192656,218
2017-08-01,43.16055045871559,218
2017-09-01,37.27064220183486,218
2017-10-01,41.58715596330275,218
2017-11-01,52.69724770642202,218
2017-12-01,60.05045871559635,218
2018-01-01,43.33944954128441,218
2018-02-01,40.78899082568807,218
2018-03-01,64.45412844036699,218
2018-04-01,44.408256880733944,218
2018-05-01,48.009174311926614,218
2018-06-01,40.86697247706423,218
2018-07-01,40.032110091743135,218
2018-08-01,38.83944954128443,218
2018-09-01,44.43119266055049,218
2018-10-01,43.49541284403671,218
2018-11-01,52.87614678899081,218
2018-12-01,63.45412844036698,218
2019-01-01,45.68807339449542,218
2019-02-01,46.77522935779814,218
2019-03-01,48.706422018348604,218
2019-04-01,68.38532110091745,218
2019-05-01,42.614678899082556,218
2019-06-01,35.174311926605476,218
2019-07-01,38.279816513761475,218
2019-08-01,35.71100917431191,218
2019-09-01,40.06880733944953,218
2019-10-01,44.41284403669723,218
2019-11-01,49.14678899082569,218
2019-12-01,61.41284403669726,218
2020-01-01,43.66055045871559,218
2020-02-01,41.78440366972477,218
2020-03-01,34.78899082568803,218
2020-04-01,55.06880733944955,218
2020-05-01,45.38532110091743,218
2020-06-01,43.27522935779815,218
2020-07-01,40.53669724770644,218
2020-08-01,43.8073394495413,218
2020-09-01,43.853211009174295,218
2020-10-01,37.41284403669724,218
2020-11-01,52.40825688073394,218
2020-12-01,66.55045871559632,218
2021-01-01,41.06422018348625,218
2021-02-01,42.5504587155963,218
2021-03-01,49.92660550458714,218
2021-04-01,46.834862385321095,218
2021-05-01,43.646788990825705,218
2021-06-01,42.24770642201837,218
2021-07-01,43.357798165137616,218
2021-08-01,44.09,200
2021-09-01,43.073684210526324,190
2021-10-01,40.29444444444443,180
2021-11-01,45.6917808219178,146
2021-12-01,55.63333333333334,120
2022-01-01,42.660377358490564,106
2022-02-01,42.14473684210525,76
2022-03-01,35.608695652173914,46
2022-04-01,29.25,8
