time,value,n
2006-01-01,69.36170212765958,141
2006-02-01,75.81560283687948,282
2006-03-01,78.26241134751773,282
2006-04-01,83.12765957446805,282
2006-05-01,70.28368794326238,282
2006-06-01,71.95390070921982,282
2006-07-01,69.83333333333331,282
2006-08-01,68.97163120567373,282
2006-09-01,72.09219858156031,282
2006-10-01,69.94680851063829,282
2006-11-01,60.251773049645394,282
2006-12-01,53.27659574468084,282
2007-01-01,69.5223367697595,291
2007-02-01,75.01333333333328,300
2007-03-01,73.04651162790698,301
2007-04-01,70.07947019867555,302
2007-05-01,69.36963696369634,303
2007-06-01,70.96381578947368,304
2007-07-01,73.41639344262292,305
2007-08-01,75.48692810457516,306
2007-09-01,73.60260586319222,307
2007-10-01,71.23701298701299,308
2007-11-01,63.79288025889968,309
2007-12-01,56.622580645161314,310
2008-01-01,71.03870967741936,310
2008-02-01,80.4387096774194,310
2008-03-01,76.44838709677414,310
2008-04-01,76.55806451612901,310
2008-05-01,71.08064516129035,310
2008-06-01,73.88064516129025,310
2008-07-01,78.38709677419355,310
2008-08-01,78.2129032258064,310
2008-09-01,73.42903225806451,310
2008-10-01,69.25806451612907,310
2008-11-01,67.9258064516129,310
2008-12-01,57.01612903225805,310
2009-01-01,67.87096774193549,310
2009-02-01,75.09677419354841,310
2009-03-01,78.61935483870967,310
2009-04-01,76.95806451612906,310
2009-05-01,73.42903225806457,310
2009-06-01,76.56774193548384,310
2009-07-01,80.4161290322581,310
2009-08-01,83.3709677419355,310
2009-09-01,80.95161290322581,310
2009-10-01,77.98709677419352,310
2009-11-01,72.91612903225814,310
2009-12-01,59.91290322580645,310
2010-01-01,72.96774193548389,310
2010-02-01,78.20000000000002,310
2010-03-01,84.37419354838713,310
2010-04-01,78.90645161290325,310
2010-05-01,77.83225806451614,310
2010-06-01,74.53870967741935,310
2010-07-01,76.9129032258064,310
2010-08-01,75.93225806451609,310
2010-09-01,74.66774193548386,310
2010-10-01,72.8096774193548,310
2010-11-01,73.33225806451613,310
2010-12-01,55.783870967741926,310
2011-01-01,74.10322580645166,310
2011-02-01,78.79354838709675,310
2011-03-01,78.69677419354835,310
2011-04-01,78.18709677419356,310
2011-05-01,81.31612903225806,310
2011-06-01,71.74516129032256,310
2011-07-01,75.79354838709678,310
2011-08-01,78.05483870967738,310
2011-09-01,78.65806451612907,310
2011-10-01,72.20967741935483,310
2011-11-01,73.02258064516134,310
2011-12-01,60.00645161290321,310
2012-01-01,68.71935483870968,310
2012-02-01,73.71612903225808,310
2012-03-01,76.9193548387097,310
2012-04-01,73.76774193548388,310
2012-05-01,75.96129032258062,310
2012-06-01,69.43548387096773,310
2012-07-01,79.18709677419358,310
2012-08-01,74.60967741935481,310
2012-09-01,73.59032258064516,310
2012-10-01,85.66129032258065,310
2012-11-01,76.31612903225808,310
2012-12-01,58.88709677419355,310
2013-01-01,72.20967741935483,310
2013-02-01,80.63548387096775,310
2013-03-01,76.76129032258062,310
2013-04-01,78.64516129032259,310
2013-05-01,74.32903225806452,310
2013-06-01,99.64838709677413,310
2013-07-01,81.88709677419357,310
2013-08-01,71.1258064516129,310
2013-09-01,74.00322580645161,310
2013-10-01,71.40645161290317,310
2013-11-01,65.66774193548387,310
2013-12-01,53.26129032258067,310
2014-01-01,63.4290322580645,310
2014-02-01,71.55161290322579,310
2014-03-01,72.40322580645163,310
2014-04-01,71.05483870967748,310
2014-05-01,68.38709677419357,310
2014-06-01,69.04516129032261,310
2014-07-01,72.15806451612899,310
2014-08-01,67.225806451613,310
2014-09-01,75.33870967741933,310
2014-10-01,71.41935483870971,310
2014-11-01,67.77741935483873,310
2014-12-01,58.13548387096777,310
2015-01-01,64.6935483870968,310
2015-02-01,72.30967741935484,310
2015-03-01,72.90322580645162,310
2015-04-01,74.66129032258064,310
2015-05-01,70.37419354838711,310
2015-06-01,69.06774193548394,310
2015-07-01,69.10000000000001,310
2015-08-01,66.02903225806449,310
2015-09-01,69.95483870967743,310
2015-10-01,65.03870967741933,310
2015-11-01,63.42580645161287,310
2015-12-01,52.59999999999997,310
2016-01-01,56.541935483870965,310
2016-02-01,65.6774193548387,310
2016-03-01,66.29354838709676,310
2016-04-01,68.8935483870968,310
2016-05-01,60.829032258064515,310
2016-06-01,62.02903225806452,310
2016-07-01,58.735483870967755,310
2016-08-01,61.94516129032257,310
2016-09-01,66.34838709677426,310
2016-10-01,60.83225806451612,310
2016-11-01,62.806451612903224,310
2016-12-01,50.51935483870968,310
2017-01-01,57.54193548387098,310
2017-02-01,61.54516129032258,310
2017-03-01,68.34193548387094,310
2017-04-01,63.26774193548388,310
2017-05-01,65.00322580645165,310
2017-06-01,59.4806451612903,310
2017-07-01,60.212903225806464,310
2017-08-01,59.716129032258074,310
2017-09-01,63.65483870967742,310
2017-10-01,61.2193548387097,310
2017-11-01,60.59677419354842,310
2017-12-01,46.1193548387097,310
2018-01-01,58.000000000000014,310
2018-02-01,60.16451612903226,310
2018-03-01,63.75806451612905,310
2018-04-01,66.09999999999995,310
2018-05-01,60.55806451612903,310
2018-06-01,59.2935483870968,310
2018-07-01,57.88387096774192,310
2018-08-01,59.25161290322583,310
2018-09-01,61.87419354838711,310
2018-10-01,61.380645161290325,310
2018-11-01,62.480645161290326,310
2018-12-01,49.68709677419355,310
2019-01-01,59.145161290322584,310
2019-02-01,62.974193548387085,310
2019-03-01,65.82903225806449,310
2019-04-01,67.75483870967736,310
2019-05-01,59.95483870967738,310
2019-06-01,56.922580645161304,310
2019-07-01,57.761290322580656,310
2019-08-01,55.38709677419352,310
2019-09-01,60.42580645161291,310
2019-10-01,61.61290322580643,310
2019-11-01,57.76451612903227,310
2019-12-01,46.558064516129036,310
2020-01-01,57.193548387096776,310
2020-02-01,63.60322580645164,310
2020-03-01,61.95483870967745,310
2020-04-01,59.77741935483872,310
2020-05-01,64.85806451612906,310
2020-06-01,63.2032258064516,310
2020-07-01,62.09032258064515,310
2020-08-01,60.506451612903234,310
2020-09-01,62.145161290322584,310
2020-10-01,60.44193548387097,310
2020-11-01,56.76129032258064,310
2020-12-01,49.019354838709674,310
2021-01-01,58.45161290322579,310
2021-02-01,66.03870967741933,310
2021-03-01,68.00322580645164,310
2021-04-01,68.17096774193547,310
2021-05-01,61.4741935483871,310
2021-06-01,57.17741935483872,310
2021-07-01,56.7,310
2021-08-01,57.582191780821915,292
2021-09-01,60.86879432624112,282
2021-10-01,59.14338235294119,272
2021-11-01,57.38235294117647,238
2021-12-01,47.19811320754716,212
2022-01-01,55.07070707070706,198
2022-02-01,63.49999999999998,168
2022-03-01,62.42028985507246,138
2022-04-01,59.62,100
2022-05-01,60.94444444444444,72
2022-06-01,54.74074074074074,54
2022-07-01,52.72727272727273,44
2022-08-01,52.411764705882355,34
2022-09-01,58,10
