time,value,n
2006-01-01,27.90740740740741,54
2006-02-01,26.750000000000004,108
2006-03-01,26.6111111111111,108
2006-04-01,27.23148148148148,108
2006-05-01,32.02777777777778,108
2006-06-01,35.546296296296305,108
2006-07-01,36.33333333333333,108
2006-08-01,33.87037037037037,108
2006-09-01,39.759259259259274,108
2006-10-01,30.91666666666666,108
2006-11-01,29.527777777777782,108
2006-12-01,33.60185185185185,108
2007-01-01,28.11965811965812,117
2007-02-01,29.28571428571429,126
2007-03-01,28.905511811023622,127
2007-04-01,30.671874999999993,128
2007-05-01,29.170542635658915,129
2007-06-01,31.607692307692314,130
2007-07-01,37.37404580152672,131
2007-08-01,34.58333333333335,132
2007-09-01,37.52631578947367,133
2007-10-01,29.134328358208954,134
2007-11-01,33.08148148148148,135
2007-12-01,35.75000000000001,136
2008-01-01,28.360294117647054,136
2008-02-01,29.68382352941178,136
2008-03-01,30.676470588235286,136
2008-04-01,28.71323529411764,136
2008-05-01,35.249999999999986,136
2008-06-01,36.76470588235296,136
2008-07-01,36.73529411764707,136
2008-08-01,37.12499999999999,136
2008-09-01,35.161764705882355,136
2008-10-01,33.06617647058823,136
2008-11-01,32.477941176470594,136
2008-12-01,37.67647058823529,136
2009-01-01,33.455882352941174,136
2009-02-01,31.220588235294116,136
2009-03-01,28.70588235294117,136
2009-04-01,51.52941176470589,136
2009-05-01,49.26470588235293,136
2009-06-01,53.79411764705884,136
2009-07-01,62.0514705882353,136
2009-08-01,59.84558823529411,136
2009-09-01,65.16176470588232,136
2009-10-01,64.22058823529414,136
2009-11-01,61.080882352941174,136
2009-12-01,75.36764705882351,136
2010-01-01,66.16176470588233,136
2010-02-01,65.99264705882355,136
2010-03-01,60.463235294117645,136
2010-04-01,64.19852941176468,136
2010-05-01,61.77205882352941,136
2010-06-01,68.95588235294117,136
2010-07-01,78.23529411764704,136
2010-08-01,77.77941176470591,136
2010-09-01,84.51470588235291,136
2010-10-01,77.16176470588235,136
2010-11-01,69.11029411764706,136
2010-12-01,86.97058823529412,136
2011-01-01,62.00735294117647,136
2011-02-01,64.30882352941174,136
2011-03-01,60.19117647058823,136
2011-04-01,74.97794117647057,136
2011-05-01,67.8308823529412,136
2011-06-01,68.88970588235294,136
2011-07-01,69.75735294117646,136
2011-08-01,84,136
2011-09-01,78.02205882352939,136
2011-10-01,58.59558823529412,136
2011-11-01,73.73529411764707,136
2011-12-01,91.90441176470593,136
2012-01-01,70.72058823529413,136
2012-02-01,52.470588235294116,136
2012-03-01,67.6691176470588,136
2012-04-01,83.81617647058822,136
2012-05-01,84.77205882352942,136
2012-06-01,69.63235294117645,136
2012-07-01,74.00735294117648,136
2012-08-01,91.97058823529414,136
2012-09-01,99.93382352941177,136
2012-10-01,86.26470588235294,136
2012-11-01,67.28676470588235,136
2012-12-01,86.65441176470588,136
2013-01-01,85.11764705882354,136
2013-02-01,83,136
2013-03-01,72.80882352941174,136
2013-04-01,62.50735294117647,136
2013-05-01,72.39705882352945,136
2013-06-01,89.32352941176471,136
2013-07-01,88.30882352941177,136
2013-08-01,76.52205882352939,136
2013-09-01,85.2720588235294,136
2013-10-01,85.91911764705881,136
2013-11-01,81.63235294117646,136
2013-12-01,82.93382352941177,136
2014-01-01,61.6764705882353,136
2014-02-01,72.08823529411764,136
2014-03-01,71.62499999999999,136
2014-04-01,72.9705882352941,136
2014-05-01,62.00735294117647,136
2014-06-01,67.16911764705885,136
2014-07-01,78.18382352941174,136
2014-08-01,80.97794117647061,136
2014-09-01,72.2279411764706,136
2014-10-01,64.63970588235297,136
2014-11-01,66.9779411764706,136
2014-12-01,82.69117647058823,136
2015-01-01,64.18382352941177,136
2015-02-01,57.786764705882355,136
2015-03-01,53.014705882352935,136
2015-04-01,63.698529411764696,136
2015-05-01,69.11029411764703,136
2015-06-01,63.98529411764703,136
2015-07-01,65.22794117647061,136
2015-08-01,65.03676470588232,136
2015-09-01,63.49264705882353,136
2015-10-01,72.15441176470586,136
2015-11-01,69.07352941176471,136
2015-12-01,71.8161764705882,136
2016-01-01,53.00735294117648,136
2016-02-01,50.102941176470594,136
2016-03-01,56.11029411764705,136
2016-04-01,69.27941176470588,136
2016-05-01,66.07352941176468,136
2016-06-01,55.95588235294118,136
2016-07-01,66.5661764705882,136
2016-08-01,72.83823529411765,136
2016-09-01,75.6764705882353,136
2016-10-01,59.889705882352935,136
2016-11-01,58.97794117647059,136
2016-12-01,71.65441176470588,136
2017-01-01,63.64705882352941,136
2017-02-01,52.68382352941177,136
2017-03-01,53.2794117647059,136
2017-04-01,56.470588235294116,136
2017-05-01,63.404411764705884,136
2017-06-01,69.13235294117646,136
2017-07-01,65.75735294117652,136
2017-08-01,64.26470588235297,136
2017-09-01,64.06617647058827,136
2017-10-01,63.83088235294119,136
2017-11-01,69.05147058823526,136
2017-12-01,68.2941176470588,136
2018-01-01,50.3970588235294,136
2018-02-01,52.33088235294119,136
2018-03-01,51.897058823529406,136
2018-04-01,58.05882352941177,136
2018-05-01,54.24264705882356,136
2018-06-01,55.1985294117647,136
2018-07-01,60,136
2018-08-01,59.4485294117647,136
2018-09-01,66.06617647058825,136
2018-10-01,60.94117647058823,136
2018-11-01,63.279411764705884,136
2018-12-01,65.9411764705882,136
2019-01-01,57.433823529411754,136
2019-02-01,51.41911764705882,136
2019-03-01,50.22794117647059,136
2019-04-01,55.39705882352943,136
2019-05-01,51.74264705882353,136
2019-06-01,57.580882352941174,136
2019-07-01,61.53676470588234,136
2019-08-01,58.27205882352944,136
2019-09-01,62.573529411764696,136
2019-10-01,56.08823529411764,136
2019-11-01,55.78676470588235,136
2019-12-01,62.68382352941177,136
2020-01-01,47.13970588235295,136
2020-02-01,45.588235294117624,136
2020-03-01,22.727941176470587,136
2020-04-01,12.955882352941174,136
2020-05-01,25.882352941176464,136
2020-06-01,38.46323529411764,136
2020-07-01,48.963235294117645,136
2020-08-01,41.50735294117647,136
2020-09-01,52.22794117647059,136
2020-10-01,38.919117647058826,136
2020-11-01,23.073529411764707,136
2020-12-01,28.014705882352935,136
2021-01-01,24.63235294117647,136
2021-02-01,30.34558823529413,136
2021-03-01,30.49264705882353,136
2021-04-01,28.250000000000018,136
2021-05-01,36.05882352941177,136
2021-06-01,47.3235294117647,136
2021-07-01,54.49264705882353,136
2021-08-01,52.728813559322035,118
2021-09-01,59.666666666666664,108
2021-10-01,44.734693877551024,98
2021-11-01,29.796875,64
2021-12-01,24.605263157894736,38
2022-01-01,23.416666666666668,24
