time,value,n
2006-01-01,74.59523809523809,42
2006-02-01,75.82142857142857,84
2006-03-01,79.41666666666663,84
2006-04-01,74.9285714285714,84
2006-05-01,71.32142857142856,84
2006-06-01,65.63095238095238,84
2006-07-01,65.4047619047619,84
2006-08-01,75.05952380952381,84
2006-09-01,66.72619047619048,84
2006-10-01,65.96428571428571,84
2006-11-01,76.28571428571429,84
2006-12-01,88.70238095238093,84
2007-01-01,78.07608695652175,92
2007-02-01,74.39999999999996,100
2007-03-01,78.70297029702971,101
2007-04-01,75.54901960784315,102
2007-05-01,64.34951456310681,103
2007-06-01,74.54807692307693,104
2007-07-01,85.43809523809524,105
2007-08-01,76.16037735849058,106
2007-09-01,74.58878504672899,107
2007-10-01,74.82407407407405,108
2007-11-01,68.49541284403666,109
2007-12-01,73.38181818181816,110
2008-01-01,73.2727272727273,110
2008-02-01,74.75454545454542,110
2008-03-01,81.1272727272727,110
2008-04-01,60.16363636363636,110
2008-05-01,61.518181818181816,110
2008-06-01,49.32727272727272,110
2008-07-01,66.34545454545459,110
2008-08-01,76.34545454545454,110
2008-09-01,57.56363636363637,110
2008-10-01,59.55454545454547,110
2008-11-01,70.19999999999997,110
2008-12-01,75.97272727272727,110
2009-01-01,65.99090909090913,110
2009-02-01,65.90000000000003,110
2009-03-01,65.37272727272729,110
2009-04-01,59.1909090909091,110
2009-05-01,60.52727272727274,110
2009-06-01,62.172727272727265,110
2009-07-01,69.47272727272725,110
2009-08-01,65.94545454545451,110
2009-09-01,69.25454545454548,110
2009-10-01,64.07272727272733,110
2009-11-01,69.51818181818184,110
2009-12-01,79.25454545454545,110
2010-01-01,77.58181818181816,110
2010-02-01,73.25454545454545,110
2010-03-01,68.71818181818182,110
2010-04-01,54.76363636363636,110
2010-05-01,68.6272727272727,110
2010-06-01,53.35454545454547,110
2010-07-01,66.89090909090908,110
2010-08-01,67.54545454545453,110
2010-09-01,59.3909090909091,110
2010-10-01,61.763636363636365,110
2010-11-01,66.31818181818183,110
2010-12-01,58.445454545454545,110
2011-01-01,64.57272727272725,110
2011-02-01,61.64545454545455,110
2011-03-01,52.03636363636364,110
2011-04-01,51.82727272727273,110
2011-05-01,52.80909090909092,110
2011-06-01,59.11818181818182,110
2011-07-01,66.85454545454546,110
2011-08-01,55.47272727272728,110
2011-09-01,48.79090909090909,110
2011-10-01,57.24545454545454,110
2011-11-01,61.518181818181816,110
2011-12-01,65.46363636363637,110
2012-01-01,66.69090909090909,110
2012-02-01,58.90909090909089,110
2012-03-01,50.26363636363636,110
2012-04-01,56.36363636363635,110
2012-05-01,52.08181818181817,110
2012-06-01,46.19090909090909,110
2012-07-01,61.80909090909091,110
2012-08-01,59.763636363636365,110
2012-09-01,52.78181818181818,110
2012-10-01,56.972727272727276,110
2012-11-01,67.14545454545454,110
2012-12-01,69.09090909090912,110
2013-01-01,63.26363636363637,110
2013-02-01,60.16363636363635,110
2013-03-01,53.62727272727273,110
2013-04-01,48.4,110
2013-05-01,56.64545454545455,110
2013-06-01,46.5,110
2013-07-01,49.39999999999999,110
2013-08-01,53.94545454545454,110
2013-09-01,46.75454545454544,110
2013-10-01,58.34545454545453,110
2013-11-01,65.66363636363639,110
2013-12-01,60.27272727272727,110
2014-01-01,62.82727272727272,110
2014-02-01,53.772727272727266,110
2014-03-01,53.51818181818184,110
2014-04-01,49.92727272727274,110
2014-05-01,51.8909090909091,110
2014-06-01,39.88181818181819,110
2014-07-01,48.827272727272735,110
2014-08-01,56.627272727272725,110
2014-09-01,47.18181818181818,110
2014-10-01,48.154545454545456,110
2014-11-01,54.127272727272725,110
2014-12-01,58.56363636363636,110
2015-01-01,56.5090909090909,110
2015-02-01,59.336363636363636,110
2015-03-01,52.42727272727273,110
2015-04-01,46.16363636363636,110
2015-05-01,44.636363636363654,110
2015-06-01,44.06363636363637,110
2015-07-01,49.263636363636365,110
2015-08-01,49.34545454545454,110
2015-09-01,47.49999999999999,110
2015-10-01,55.263636363636344,110
2015-11-01,54.91818181818181,110
2015-12-01,60.790909090909075,110
2016-01-01,56.481818181818184,110
2016-02-01,53.02727272727272,110
2016-03-01,47.372727272727275,110
2016-04-01,40.40909090909092,110
2016-05-01,41.845454545454544,110
2016-06-01,38.48181818181819,110
2016-07-01,45.21818181818182,110
2016-08-01,48.554545454545455,110
2016-09-01,46.009090909090915,110
2016-10-01,51.20909090909091,110
2016-11-01,47.07272727272728,110
2016-12-01,49.79090909090909,110
2017-01-01,51.1818181818182,110
2017-02-01,57.845454545454544,110
2017-03-01,48.75454545454544,110
2017-04-01,47.53636363636364,110
2017-05-01,34.22727272727272,110
2017-06-01,34.88181818181818,110
2017-07-01,49.36363636363637,110
2017-08-01,45.28181818181818,110
2017-09-01,43.26363636363637,110
2017-10-01,50.59090909090907,110
2017-11-01,49.654545454545456,110
2017-12-01,48.290909090909096,110
2018-01-01,46.87272727272728,110
2018-02-01,49.86363636363637,110
2018-03-01,47.01818181818182,110
2018-04-01,36.827272727272714,110
2018-05-01,34.136363636363626,110
2018-06-01,31.14545454545456,110
2018-07-01,44.95454545454546,110
2018-08-01,46.16363636363637,110
2018-09-01,39.072727272727256,110
2018-10-01,44.59999999999998,110
2018-11-01,45.29090909090908,110
2018-12-01,49.62727272727272,110
2019-01-01,42.400000000000006,110
2019-02-01,45.38181818181819,110
2019-03-01,37.863636363636374,110
2019-04-01,41.42727272727273,110
2019-05-01,39.06363636363635,110
2019-06-01,31.62727272727274,110
2019-07-01,46.172727272727265,110
2019-08-01,45.81818181818182,110
2019-09-01,35.790909090909075,110
2019-10-01,49.15454545454547,110
2019-11-01,48.7,110
2019-12-01,50.536363636363625,110
2020-01-01,46.472727272727276,110
2020-02-01,45.73636363636364,110
2020-03-01,26.636363636363633,110
2020-04-01,13.845454545454542,110
2020-05-01,15.654545454545461,110
2020-06-01,19,110
2020-07-01,22.427272727272722,110
2020-08-01,26.509090909090908,110
2020-09-01,21.02727272727272,110
2020-10-01,22.136363636363644,110
2020-11-01,11.172727272727272,110
2020-12-01,12.436363636363634,110
2021-01-01,11.390909090909094,110
2021-02-01,10.463636363636361,110
2021-03-01,8.71818181818182,110
2021-04-01,9.463636363636361,110
2021-05-01,13.8909090909091,110
2021-06-01,18.154545454545467,110
2021-07-01,28.672727272727272,110
2021-08-01,30.23404255319149,94
2021-09-01,26.11904761904762,84
2021-10-01,32.351351351351354,74
2021-11-01,20.974999999999998,40
2021-12-01,10.642857142857142,14
