time,value,n
2006-01-01,36.06666666666667,15
2006-02-01,48.6,30
2006-03-01,53.53333333333333,30
2006-04-01,50.166666666666664,30
2006-05-01,30.066666666666666,30
2006-06-01,29.866666666666667,30
2006-07-01,53.56666666666667,30
2006-08-01,44.56666666666667,30
2006-09-01,34.46666666666667,30
2006-10-01,37.13333333333333,30
2006-11-01,34.333333333333336,30
2006-12-01,38.4,30
2007-01-01,29.13888888888889,36
2007-02-01,38.04761904761905,42
2007-03-01,45.44186046511628,43
2007-04-01,44.06818181818181,44
2007-05-01,38.77777777777778,45
2007-06-01,19.608695652173914,46
2007-07-01,41.7659574468085,47
2007-08-01,46.333333333333336,48
2007-09-01,39.673469387755105,49
2007-10-01,41.5,50
2007-11-01,34.607843137254896,51
2007-12-01,30.673076923076923,52
2008-01-01,53.90384615384615,52
2008-02-01,27.730769230769226,52
2008-03-01,43.5,52
2008-04-01,25.73076923076923,52
2008-05-01,33.63461538461539,52
2008-06-01,49.25,52
2008-07-01,36.11538461538461,52
2008-08-01,39.01923076923078,52
2008-09-01,40.11538461538463,52
2008-10-01,45.51923076923077,52
2008-11-01,38.057692307692314,52
2008-12-01,53.98076923076923,52
2009-01-01,51.67307692307692,52
2009-02-01,67.0576923076923,52
2009-03-01,73.88461538461539,52
2009-04-01,78.96153846153847,52
2009-05-01,65.32692307692308,52
2009-06-01,78.94230769230771,52
2009-07-01,58.09615384615385,52
2009-08-01,59.28846153846154,52
2009-09-01,62.30769230769231,52
2009-10-01,52.13461538461539,52
2009-11-01,73.26923076923077,52
2009-12-01,42.13461538461539,52
2010-01-01,53.34615384615385,52
2010-02-01,49.63461538461539,52
2010-03-01,60.38461538461539,52
2010-04-01,48.25,52
2010-05-01,47.40384615384615,52
2010-06-01,34.30769230769231,52
2010-07-01,53.13461538461539,52
2010-08-01,42.03846153846155,52
2010-09-01,45.07692307692308,52
2010-10-01,60.36538461538461,52
2010-11-01,71.05769230769229,52
2010-12-01,57.28846153846154,52
2011-01-01,50.28846153846154,52
2011-02-01,54.73076923076923,52
2011-03-01,43.44230769230769,52
2011-04-01,46.59615384615386,52
2011-05-01,46,52
2011-06-01,43.19230769230769,52
